DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	18q21.32	18	60184530	MC4R	RNU4-17P - LOC342784	106481177	342784		20823	11825	rs10871777-G	rs10871777	0	10871777	intergenic_variant	1	0.24	2E-27	26.69897000433602	(Overweight)	1.1	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1q25.2	1	177883445	SEC16B	LOC101928778 - SEC16B	101928778	89866		173115	45662	rs633715-C	rs633715	0	633715	intergenic_variant	1	0.2	7E-20	19.154901959985743	(Overweight)	1.08	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	11p14.1	11	27706992	BDNF	BDNF			627			rs2030323-C	rs2030323	0	2030323	intron_variant	0	0.79	5E-17	16.30102999566398	(Overweight)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	1	72299433	NEGR1	LOC105378797			105378797			rs2568958-A	rs2568958	0	2568958	intergenic_variant	0	0.61	4E-16	15.397940008672037	(Overweight)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	6p12.3	6	50830813	TFAP2B	TFAP2B			7021			rs2206277-T	rs2206277	0	2206277	intron_variant	0	0.18	7E-16	15.154901959985743	(Overweight)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	3q27.2	3	186116710	ETV5	ETV5 - LOC105374257	2119	105374257		7598	4820	rs9816226-T	rs9816226	0	9816226	intron_variant	1	0.82	2E-14	13.698970004336019	(Overweight)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p23.3	2	24927427	ADCY3, POMC	ADCY3 - DNAJC27	109	51277		7410	16209	rs10182181-G	rs10182181	0	10182181	intergenic_variant	1	0.46	3E-14	13.522878745280337	(Overweight)	1.05	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p12.3	16	19923751	GPRC5B	LOC105371116			105371116			rs12446554-G	rs12446554	0	12446554	intergenic_variant	0	0.86	4E-12	11.397940008672037	(Overweight)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p11.2	16	28871920	SH2B1	SH2B1			25970			rs7498665-G	rs7498665	0	7498665	missense_variant	0	0.4	5E-12	11.301029995663981	(Overweight)	1.05	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	15q23	15	67750719	MAP2K5	MAP2K5			5607			rs8028313-C	rs8028313	0	8028313	intron_variant	0	0.79	1E-11	11.0	(Overweight)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	3p12.1	3	85835000	CADM2	CADM2			253559			rs13078807-G	rs13078807	0	13078807	intron_variant	0	0.2	3E-11	10.522878745280337	(Overweight)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	12q13.12	12	49832684	LOC144233	BCDIN3D-AS1			100286844			rs10875976-A	rs10875976	0	10875976	intron_variant	0	0.49	2E-10	9.698970004336019	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p16.1	2	58606358	FANCL	LINC01122			400955			rs6731302-A	rs6731302	0	6731302	intron_variant	0	0.44	2E-9	8.698970004336019	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	14q31.1	14	79437033	NRXN3	NRXN3			9369			rs2370983-A	rs2370983	0	2370983	intron_variant	0	0.62	3E-9	8.522878745280337	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	1	74527379	TNNI3K	FPGT-TNNI3K, LOC105378803, TNNI3K			100526835, 105378803, 51086			rs1514174-C	rs1514174	0	1514174	intron_variant	0	0.44	1E-8	8.0	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	5q13.3	5	75719417	C5orf37	LOC441087			441087			rs2112347-T	rs2112347	0	2112347	intergenic_variant	0	0.63	1E-8	8.0	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	13q32.1	13	96365294	HS6ST3	HS6ST3			266722			rs7989336-A	rs7989336	0	7989336	intron_variant	0	0.47	1E-8	8.0	(Obesity class II)	1.1	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	1	77582646	ZZZ3	ZZZ3			26009			rs17381664-C	rs17381664	0	17381664	intron_variant	0	0.39	3E-8	7.522878745280337	(Obesity class II)	1.09	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p13.3	1	109604699	GNAT2	GNAT2			2780			rs17024258-T	rs17024258	0	17024258	3_prime_UTR_variant	0	0.04	9E-12	11.045757490560675	(Obesity class I)	1.25	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	8q21.13	8	75703428	HNF4G	HNF4G - LOC105375906	3174	105375906		136594	341092	rs4735692-A	rs4735692	0	4735692	intergenic_variant	1	0.58	2E-9	8.698970004336019	(Obesity class I)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	20q13.2	20	52476457	MRPS33P4	LOC105372666			105372666			rs13041126-T	rs13041126	0	13041126	intron_variant	0	0.72	2E-8	7.698970004336019	(Obesity class I)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p13.3	16	3963466	ADCY9	ADCY9			115			rs2531995-T	rs2531995	0	2531995	3_prime_UTR_variant	0	0.61	4E-8	7.3979400086720375	(Obesity class I)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16q12.2	16	53779538	FTO	FTO			79068			rs8043757-T	rs8043757	0	8043757	intron_variant	0	0.4	5E-110	109.30102999566398	(Obesity class I)	1.23	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p25.3	2	624034	TMEM18	LOC105373352 - TMEM18	105373352	129787		61941	43939	rs6711012-C	rs6711012	0	6711012	intergenic_variant	1	0.82	3E-40	39.52287874528034	(Obesity class I)	1.18	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	18q21.32	18	60183189	MC4R	RNU4-17P - LOC342784	106481177	342784		19482	13166	rs538656-T	rs538656	0	538656	intergenic_variant	1	0.24	2E-36	35.69897000433602	(Obesity class I)	1.15	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	4p12	4	45180510	GNPDA2	LOC100533736 - PRKRIRP9	100533736	100131309		184488	143235	rs10938397-G	rs10938397	0	10938397	intergenic_variant	1	0.43	3E-34	33.52287874528034	(Obesity class I)	1.12	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1q25.2	1	177883445	SEC16B	LOC101928778 - SEC16B	101928778	89866		173115	45662	rs633715-C	rs633715	0	633715	intergenic_variant	1	0.19	9E-23	22.045757490560675	(Obesity class I)	1.12	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	11p14.1	11	27706992	BDNF	BDNF			627			rs2030323-C	rs2030323	0	2030323	intron_variant	0	0.79	3E-22	21.522878745280337	(Obesity class I)	1.12	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	6p12.3	6	50830813	TFAP2B	TFAP2B			7021			rs2206277-T	rs2206277	0	2206277	intron_variant	0	0.18	5E-22	21.30102999566398	(Obesity class I)	1.12	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	12q13.12	12	49853685	LOC144233	BCDIN3D - RPL35AP28	144233	100271637		10556	9421	rs7138803-A	rs7138803	0	7138803	intergenic_variant	1	0.38	1E-20	20.0	(Obesity class I)	1.09	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
